E,E^2,E^4,M,M^2,M^4,E_err,M_err
-3328.311111,11087432.237037,123362100909688.406250,129.481481,44560.444444,4432923619.199999,8.698910,27.156330
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3323.414286,11055582.000000,122685913582834.281250,139.507143,49445.185714,5736873995.828570,9.707979,28.023275
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3322.358621,11048327.006897,122515117734946.437500,152.896552,57454.841379,8405914187.255171,9.426539,30.173189
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3320.626667,11036829.706667,122261225001947.312500,167.326667,67145.506667,12382076338.826664,9.270131,32.526217
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3322.877419,11051750.554839,122589774779817.312500,183.277419,79498.193548,19222495559.741936,9.244296,35.272173
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3324.750000,11064325.300000,122874349516456.015625,195.831250,87970.237500,22890598408.950001,9.144534,36.386357
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3329.600000,11097155.296970,123628359384796.328125,204.678788,92594.472727,24026094490.763638,10.103315,36.359393
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.423529,11102647.152941,123751096637930.937500,211.876471,96048.835294,24810623182.823532,9.836190,36.000654
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3330.857143,11105396.845714,123806103271236.765625,217.548571,98305.382857,25105761366.354290,9.560861,35.414121
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3332.822222,11118524.444444,124099751079793.796875,231.833333,110638.222222,32968707407.822224,9.497013,37.263103
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3336.140541,11140865.340541,124607172562254.187500,246.356757,123801.362162,42076212022.400002,9.814743,39.043725
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3335.884211,11139200.631579,124572523988635.625000,257.442105,132331.705263,46352420643.031578,9.556408,39.586175
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.569231,11150389.702564,124819685605431.796875,271.558974,145716.041026,56234907073.887184,9.459434,41.060795
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3337.760000,11151508.000000,124837809791680.000000,283.050000,155679.660000,62747340278.159996,9.221889,41.638121
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3341.063415,11173861.814634,125350795195547.468750,298.190244,171846.000000,77689134568.858536,9.581615,43.340371
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3343.085714,11187571.352381,125667141899493.171875,313.600000,189137.257143,95416333911.314285,9.566883,45.015567
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3345.023256,11200513.711628,125956417101439.390625,330.320930,209583.413953,119944513701.246506,9.540563,47.029135
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3348.145455,11221742.254545,126448656478356.937500,341.972727,221002.072727,128828269448.000000,9.830213,47.402219
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3349.351111,11229755.164444,126625927655380.750000,353.884444,233233.226667,139225030699.306671,9.684621,47.843432
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3348.330435,11222816.556522,126465583629352.062500,361.808696,239413.600000,142085515077.843475,9.526582,47.458048
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3345.829787,11206232.000000,126099937934347.421875,371.425532,248707.838298,149546486959.353180,9.651272,47.422660
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3346.958333,11213651.833333,126260336661667.734375,383.716667,262999.283333,165362538321.133331,9.515227,48.023704
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3347.379592,11216403.983673,126319092010276.578125,392.322449,270956.612245,170927266511.183655,9.328532,47.814244
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3349.776000,11232615.104000,126690912588231.687500,405.936000,288658.944000,194698451011.583984,9.448990,48.786091
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3351.937255,11247201.129412,127023846180767.625000,422.070588,312677.082353,236235095597.929382,9.510685,50.468515
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3353.346154,11256584.153846,127232221279063.140625,437.926923,336600.407692,278619914694.799927,9.431816,51.966625
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3355.207547,11269197.252830,127522760053601.078125,453.667925,360985.147170,324783608552.935791,9.437531,53.351686
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
-3358.370370,11290838.637037,128030863722846.796875,472.392593,394074.000000,404547395138.666687,9.786300,55.602098
